구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,154183108,99896853,54286256,0,77005122,62075862,14929261,77177986,500,12000000,0,0,296371089,272121163,24249927,14675294,9574633,11283746,7452349,25904924,-21301048,-296650,100,1200000,16.10,3.23,2.51,29.53,흑전,5571.50,57.19,160.93,99.78,4.37,8.18,2.18,12.84,10.00,7.03,5.47,621,6432,3.69,0.36,0.09,1.53,11.29,2.87,1.37
2010,242014916,149399112,92615804,0,129359846,115210790,14149056,112655070,500,12000000,0,0,351912964,320201882,31711082,12750721,18960361,25028399,17959749,29615899,-35947155,25913439,100,2400000,13.36,5.39,5.10,0,0,0,135.95,129.67,114.83,3.07,9.01,0,0,0,0,0,1497,9388,2.18,0.35,0.11,1.49,0,2.06,1.43
2011,280272596,186952665,93319931,0,158225179,140070037,18155141,122047417,500,14400000,0,0,565198327,528285302,36913025,24502972,12410053,15920469,10671193,9811346,-15041821,5756742,125,1800000,16.87,2.20,1.89,60.61,-34.55,-40.58,11.42,133.47,129.64,2.83,6.53,2.16,10.58,9.09,4.75,4.09,741,8476,5.96,0.52,0.11,1.99,9.92,5.12,1.89
2012,307255200,202827921,104427279,0,164194324,145115607,19078717,143060876,500,14400000,0,0,646714932,589702836,57012097,27801166,29210931,34110613,24876200,58663376,-49666337,-6782426,75,1080000,4.34,4.52,3.85,14.42,135.38,133.12,33.20,139.77,114.77,1.26,8.82,2.20,22.04,18.77,9.94,8.47,1728,9935,3.45,0.60,0.13,1.91,24.09,2.94,1.75
2013,323968616,219888554,104080063,0,153307582,132582110,20725471,170661035,500,16560000,0,0,671262141,615607130,55655012,26756555,28898457,36612550,28662983,63810103,-58411266,-10609352,75,1242000,4.33,4.31,4.27,3.80,-1.07,15.22,52.24,165.85,89.83,0.89,8.29,2.13,18.42,18.27,9.16,9.08,1731,10306,4.84,0.81,0.21,2.84,29.31,4.80,2.82
2014,366270528,258397606,107872922,0,186164246,163289609,22874636,180106282,500,18216000,0,0,712950004,666638042,46311962,27598654,18713308,16919225,13176545,33830971,35350728,7680196,125,2277000,17.28,2.62,1.85,6.21,-35.24,-54.03,60.61,158.24,103.36,1.41,6.50,2.07,10.67,7.51,5.42,3.82,723,9887,12.25,0.90,0.23,4.40,20.30,8.62,3.82
2015,307051762,189471980,117579782,0,120762231,93810009,26952222,186289531,500,18216000,0,0,773527207,730605456,42921751,27614658,15307092,8744671,6375591,13078401,-25667879,-10465736,125,2277000,35.71,1.98,0.82,8.50,-18.20,-51.61,44.20,201.97,64.83,1.86,5.55,2.30,8.36,3.48,4.55,1.89,350,10227,19.20,0.66,0.16,5.15,13.50,8.00,3.74
2016,437539126,302762828,134776297,0,216094853,186638086,29456767,221444272,500,18216000,0,0,823571833,753218185,70353648,29878748,40474900,60493118,42811295,54777362,-33669311,598027,100,1821600,4.25,4.91,5.20,6.47,164.42,571.49,108.78,162.22,97.58,1.09,8.54,2.21,19.85,21.00,10.87,11.50,2350,12157,3.91,0.76,0.20,2.67,29.82,4.14,2.78
2017,423782662,291652553,132130108,0,171338867,139930419,31408449,252443794,500,20037600,0,0,797044137,725251624,71792513,29205873,42586640,44965031,33962435,58966330,-12332073,-3491321,125,2504700,7.37,5.34,4.26,-3.22,5.22,-20.67,89.35,208.43,67.87,1.60,9.01,1.85,17.97,14.33,9.89,7.89,1695,12599,4.61,0.62,0.20,3.63,31.85,3.67,3.03
2018,455293225,323312619,131980606,0,179183260,146242736,32940524,276109965,500,20037600,0,0,696997678,645446464,51551214,21071648,30479566,36526459,28082773,65968192,-44934213,-7337504,125,2504700,8.90,4.37,4.03,-12.55,-28.43,-17.31,44.43,221.08,64.90,2.33,7.40,1.59,11.53,10.63,6.93,6.39,1404,13736,3.82,0.39,0.15,2.84,27.42,3.56,2.70
