구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,4081049,2173405,1907645,0,5565143,4966123,599020,-1484094,500,11764421,0,0,1121134,1749071,-627936,2931233,-3559169,-13434353,-13683714,-1561451,-5082033,7316388,0,0,0,-1220.52,-84.28,적지,적지,0,43.76,완전잠식,0,-56.01,0.15,-224.19,-861.93,-48.48,-186.40,-1481,-82,0,0,2.39,0,-76.58,0,0
2002,10600823,6642554,3958269,0,5941597,1590421,4351176,4659226,500,5702730,0,0,7130794,4892143,2238651,2241686,-3035,-564456,-350164,892810,-3893774,2780283,0,0,0,-4.91,-14.25,적전,적전,0,417.66,127.52,0,31.39,0.79,-0.06,-6.89,-0.03,-3.87,-61,908,0,1.82,1.32,16.42,-0.03,0,15.32
2001,7504393,5193850,2310543,0,1997999,425655,1572344,5506393,500,5702730,0,0,8316060,5638483,2677578,1736123,941455,919131,709754,806139,-3455003,2631775,0,0,0,8.53,84.01,59.97,33.66,11.59,1220.20,36.29,0,32.20,1.45,22.31,16.82,16.37,12.34,159,966,18.91,3.11,1.61,9.93,19.74,18.17,10.81
2000,3994388,2234339,1760049,0,1060704,356874,703830,2933684,500,4203000,0,0,4519447,2822480,1696967,1108435,588532,608983,531011,182362,-572776,529820,0,0,0,11.75,0,0,0,24.06,626.09,36.16,0,37.55,0,0,0,0,0,126,698,0,0,0,0,0,0.60,0.33
