구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11570812,6642103,4928710,0,6420586,2688197,3732389,5150227,0,0,0,0,22612521,20760863,1851657,1594252,257405,73115,70732,-127828,-860878,860000,0,0,0,1.14,0.31,0,0,0,1.02,247.08,124.67,0,8.19,0,0,0,0,0,19,1373,0,0,0,0,0,19.01,9.33
2016,13028973,8492249,4536724,0,7047544,4412042,2635502,5981428,5000,75000,0,0,27142372,24247708,2894664,1746102,1148562,955287,861202,-53597,183960,470000,0,15000,1.74,4.23,3.17,20.03,346.21,1117.56,5.23,192.48,117.82,0,10.66,2.21,20.64,15.47,9.34,7.00,230,1595,0,0,0,0,10.17,4.31,3.51
2017,13054726,8507458,4547268,0,7020437,5703306,1317131,6034289,5000,75000,0,0,30796590,28264503,2532087,1752398,779689,120431,114192,814481,-419262,-202043,0,0,0,2.53,0.37,13.46,-32.12,-86.74,2.70,149.17,116.34,0,8.22,2.36,12.98,1.90,5.98,0.88,30,1609,0,0,0,0,6.93,6.25,4.65
2018,13374153,8785775,4588377,0,7146052,4223216,2922836,6228101,100,3750000,0,0,30012177,27610245,2401931,1857530,544401,242002,200027,679351,-334921,-189259,0,15000,7.50,1.81,0.67,-2.55,-30.18,75.17,1.62,208.04,114.74,0.00,8.00,2.27,8.88,3.26,4.12,1.51,53,1661,30.93,0.99,0.21,12.63,4.31,17.57,11.46
