구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,19118292,4135409,14982883,0,16688213,13060680,3627533,2430079,10000,110000,0,0,15118635,12619267,2499369,1072176,1427193,632428,567504,1070521,-1135499,-68870,0,0,0,9.44,3.75,5.25,-10.82,-17.21,2.01,31.66,686.74,0,16.53,0.80,65.26,25.95,7.55,3.00,5159,22092,0,0,0,0,9.63,9.41,4.69
2010,18206583,4860128,13346455,0,16398317,11219782,5178536,1808266,10000,110000,0,0,16495463,14213005,2282458,1118307,1164151,289716,257187,1092921,-971781,-121214,0,0,0,7.06,1.56,9.11,-18.43,-54.68,1.50,43.32,906.85,0,13.84,0.88,54.93,12.14,6.24,1.38,2338,16439,0,0,0,0,7.76,11.18,5.14
2011,22542389,8378223,14164166,0,18151247,15327604,2823643,4391141,10000,110000,0,0,38073266,30923189,7150077,4577397,2572680,1643477,1413641,1078723,-849260,-221570,0,0,0,6.76,3.71,130.81,120.99,449.65,2.78,54.66,413.36,0,18.78,1.87,83.00,45.61,12.63,6.94,12851,39919,0,0,0,0,16.08,5.08,3.26
2012,26411082,7385324,19025758,0,21626376,17937454,3688923,4784706,10000,110000,0,0,42281193,34972676,7308517,5087921,2220597,1527123,1217024,5400946,-7085973,1672756,0,0,0,5.25,2.88,11.05,-13.69,-13.91,3.18,41.17,451.99,0,17.29,1.73,48.40,26.53,9.07,4.97,11064,43497,0,0,0,0,11.24,6.65,3.98
2013,47302897,7813186,39489712,0,40103039,31509110,8593929,7199858,10000,110000,0,0,42147695,30480942,11666753,4803807,6862946,5851150,4878300,7202407,-19740306,12543182,0,0,0,16.28,11.57,0,0,0,6.45,24.80,557.00,0,27.68,0,0,0,0,0,44348,65453,0,0,0,0,0,3.88,2.82
2014,46430295,6159575,40270720,0,27187359,16552747,10634612,19242936,10000,142395,0,0,31520937,18353691,13167246,3122012,10045234,4485024,3930058,10750129,-5198325,-4984955,0,0,0,31.87,12.47,-25.21,46.37,-19.44,7.34,37.21,141.28,0,41.77,0.67,75.98,29.72,21.43,8.39,33947,135138,0,0,0,0,42.58,1.39,1.09
2015,84808540,21642982,63165557,0,40900735,14955558,25945178,43907804,500,11490000,0,0,40267561,23128029,17139533,3939234,13200299,12813699,10108678,11298817,-25044525,23650563,0,0,0,32.78,25.10,27.75,31.41,157.21,12.18,144.72,93.15,0,42.56,0.61,41.81,32.01,20.12,15.41,1219,3821,4.31,1.37,1.08,3.30,33.71,5.56,4.51
2016,87769270,25505248,62264022,0,33298193,16466116,16832076,54471078,500,22980000,0,0,47698115,31925044,15773071,4180570,11592501,12830301,10206935,11643385,-9960127,-9204117,300,4596000,45.03,24.30,21.40,18.45,-12.18,0.97,14.88,154.90,61.13,1.86,33.07,0.55,23.57,20.75,13.43,11.83,444,2370,36.25,6.79,7.76,26.72,21.30,32.18,24.49
2017,90402464,30789170,59613294,0,31875629,11178307,20697322,58526835,500,34470000,0,0,42039497,28812646,13226852,3953009,9273842,11591147,9119014,13827318,-3239063,-4179401,165,5152948,56.51,22.06,21.69,-11.86,-20.00,-10.66,14.44,275.44,54.46,2.73,31.46,0.47,16.41,16.14,10.41,10.24,265,1698,22.83,3.56,4.95,15.96,17.20,22.45,15.77
2018,92460531,41686984,50773547,0,34860162,23369640,11490522,57600369,500,34470000,0,0,37337946,29305065,8032882,3280892,4751990,5838180,4565476,5295646,961102,-1578689,50,1723466,37.75,12.73,12.23,-11.18,-48.76,-49.93,5.30,178.38,60.52,1.26,21.51,0.41,8.18,7.86,5.20,4.99,132,1671,29.97,2.38,3.67,16.33,8.84,28.80,15.98
