구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,50605783,36229856,14375927,0,12586955,10843392,1743563,38018828,500,6646878,0,0,48535166,35766560,12768606,1985934,10782672,9722081,7980977,7605714,-3483675,120970,80,518527,6.50,22.22,16.44,49.11,68.36,75.03,68.31,334.12,33.11,0.77,26.31,1.10,31.47,23.29,24.42,18.07,1201,5825,8.66,1.79,1.42,5.39,36.90,6.41,4.42
2010,91100514,54836320,36264194,0,21587950,19049939,2538011,69512564,500,8936253,0,0,83329051,57682028,25647023,2496482,23150541,23166000,17907768,14221556,-21799145,12715853,100,893484,4.99,27.78,21.49,0,0,0,153.49,287.86,31.06,0.83,30.78,0,0,0,0,0,2061,7781,5.82,1.54,1.25,4.91,0,4.63,4.05
2011,89266663,54448793,34817869,0,14878768,12652499,2226269,74387895,500,8936253,0,0,74654680,65145732,9508947,3313114,6195833,7182738,5826421,4112059,-3501188,-232653,27,238541,4.09,8.30,7.80,-10.41,-73.24,-67.46,29.61,430.34,20.00,0.38,12.74,0.83,8.61,8.10,6.87,6.46,652,8409,10.89,0.84,0.85,5.66,8.19,10.38,5.55
2012,93682183,63573431,30108752,0,11547763,9508507,2039255,82134420,500,9059940,0,0,85229990,71561694,13668296,2538522,11129775,10501453,8862847,16394522,-5838977,-2223093,100,895556,10.10,13.06,10.40,14.17,79.63,52.11,58.66,668.60,14.06,0.79,16.04,0.93,14.22,11.32,12.17,9.69,978,9152,12.93,1.38,1.34,7.91,15.50,10.30,6.84
2013,102619316,74709843,27909473,0,10414777,7820762,2594015,92204539,500,9059940,0,0,73583568,58115437,15468130,2780818,12687313,13264477,10949495,23463422,-9274287,-1940538,100,895557,8.18,17.24,14.88,-13.66,13.99,23.54,153.24,955.28,11.30,0.72,21.02,0.75,14.55,12.56,12.93,11.16,1209,10264,11.46,1.35,1.71,7.67,20.50,9.89,6.93
2014,106958512,85215593,21742919,0,8379584,5888972,2490612,98578928,500,11746609,0,0,60596148,48267088,12329060,3384039,8945021,10230129,7846737,15941228,-4314332,-2509938,100,1157631,14.75,14.76,12.95,-17.65,-29.50,-28.34,215.16,1447.04,8.50,1.14,20.35,0.58,9.38,8.23,8.54,7.49,668,8507,13.11,1.03,1.70,7.84,16.26,11.50,7.23
2015,114049978,90631270,23418707,0,8822013,6372395,2449617,105227965,500,11746609,0,0,58771679,46502638,12269041,3606251,8662790,11117347,9156504,16157429,-6340537,-2998865,100,1139084,12.44,14.74,15.58,-3.01,-3.16,16.69,264.67,1422.25,8.38,1.23,20.88,0.53,8.50,8.99,7.84,8.29,780,9228,10.39,0.88,1.62,6.90,19.40,10.98,7.16
2016,126090418,89997793,36092625,0,10354336,7540774,2813562,115736082,500,11746609,0,0,55721751,42988554,12733197,3090645,9642552,12168334,10089205,13484463,-12403748,-1139084,130,1480809,14.68,17.30,18.11,-5.19,11.31,10.19,287.89,1193.48,8.95,1.54,22.85,0.46,8.73,9.13,8.03,8.40,859,10123,9.81,0.83,1.78,7.46,24.12,10.27,7.72
2017,121968176,67689034,54279142,0,7860941,6067119,1793822,114107236,500,11746609,0,0,48983308,41688577,7294732,3022681,4272051,4709229,3964081,6830092,-20031508,-3588278,100,1115724,28.15,8.72,8.09,-12.09,-55.70,-60.71,117.32,1115.67,6.89,1.18,14.89,0.39,3.72,3.45,3.44,3.20,337,10154,25.04,0.83,2.03,14.50,11.88,23.23,13.88
2018,125186734,52363732,72823001,0,7336729,4731663,2605066,117850005,500,11746609,0,0,45225863,41484702,3741161,2646912,1094249,4576054,3459388,4383574,-4736121,-2833644,100,1115724,32.25,2.42,7.65,-7.67,-74.39,-12.73,24.96,1106.67,6.23,1.70,8.27,0.37,0.94,2.98,0.89,2.80,295,10473,19.97,0.56,1.53,10.90,2.88,63.12,17.39
