구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식)      영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2018,880197602,355738861,524458741,0,105486973,96154157,9332817,774710628,500,139896190,0,0,391082446,344074163,47008283,39886381,7121902,26181950,14966459,35090912,-6725858,13890,0,0,0,3.83,-7.29,흑전,2875.00,0,369.97,13.62,0,12.02,0.45,0.93,1.95,0.81,1.71,81,5050,25.13,0.40,0.73,11.47,3.10,49.65,17.12
2017,868384803,358833862,509550941,0,110412917,98185953,12226964,757971886,500,139896190,0,0,421854711,375441490,46413222,50732378,-4319156,13889242,503074,5267367,-14469711,-18690853,0,0,0,0.12,-16.38,적전,-96.21,0,365.46,14.57,0,11.00,0.48,-0.57,0.07,-0.49,0.06,34,4955,88.85,0.62,1.01,22.46,-0.11,0,49.71
2016,905761578,395621491,510140087,0,138902624,125287018,13615607,766858954,500,139896190,0,0,504509651,435035163,69474488,48083049,21391439,32020652,13277831,46000734,-30376502,1427880,25,3497405,0,2.63,6.54,-8.04,-47.37,143.26,315.77,18.11,0.93,13.77,0.56,2.80,1.74,2.39,1.49,90,4917,29.66,0.54,0.74,13.71,5.13,21.19,12.57
2015,881606449,368024546,513581904,0,122410830,111692848,10717982,759195620,500,139896190,0,0,473523143,396900758,76622385,53361580,23260805,40066466,25227365,14516130,-53691488,-4969347,25,3497405,0,5.33,5.31,-20.41,25.19,14200.74,329.50,16.12,0.64,16.18,0.54,3.10,3.36,2.67,2.90,161,4857,24.14,0.80,1.15,14.28,7.78,26.82,16.07
2014,858636899,341315558,517321340,0,118239681,104781681,13458000,740397218,500,139896190,0,0,449630806,361924193,87706613,58481928,29224685,31464855,20151662,61893120,-8786757,-34067973,25,3497405,0,4.48,1.07,-27.26,-51.67,233.83,325.74,15.97,0.62,19.51,0.52,4.00,2.76,3.41,2.35,118,4732,33.82,0.85,1.25,16.97,9.52,21.85,13.98
2013,857274529,315605418,541669111,0,136485082,125313367,11171715,720789448,500,139896190,0,0,444871123,341486634,103384489,63207274,40177215,53269405,41696015,43166008,13419868,-20221149,25,3497405,0,9.37,-1.61,18.03,10.07,52.43,251.85,18.94,0.48,23.24,0.53,5.73,5.94,4.80,4.98,224,4607,23.46,1.14,1.65,14.87,14.49,20.21,13.93
2012,816417305,260743971,555673334,0,133716269,131677097,2039172,682701036,500,139896190,0,0,452131933,348717673,103414260,69374062,34040198,51668257,37880439,28225825,-29744580,-3943788,25,3497000,0,8.38,-5.25,-14.37,-44.42,14.32,198.02,19.59,0.29,22.87,0.55,5.11,5.69,4.14,4.61,218,4346,39.49,1.98,2.66,26.76,14.39,37.54,26.33
2011,826730551,369671656,457058894,0,177990539,173881670,4108869,648740012,500,139896190,0,0,477166087,371589021,105577066,65825794,39751272,87651304,68157090,57292712,-55780737,19877426,60,8239000,0,14.28,21.07,13.94,114.69,39.18,212.60,27.44,1.37,22.13,0.62,6.42,11.01,5.13,8.80,441,4147,9.92,1.06,1.28,8.53,26.04,17.27,13.78
2010,723126810,318514012,404612798,0,134092165,125873785,8218380,589034645,500,139896190,0,0,394121880,0,394121880,359232601,34889279,48945941,31746130,37949260,-22515306,-1874576,0,0,0,8.05,0,0,0,15.06,253.04,22.76,0,100.00,0,0,0,0,0,193,3828,13.89,0.70,0.95,10.00,0,12.40,9.54
2009,674632868,273492172,401140696,0,135047875,124943650,10104226,539584992,500,139896190,0,0,295710526,174537122,121173404,115694054,5479349,13465024,16033326,13684735,-46904346,43963550,25,3432929,0,5.42,30.69,-76.94,-28.32,2.11,218.89,25.03,0.61,40.98,0.46,1.03,3.02,0.85,2.48,155,3636,26.39,1.13,1.94,13.80,4.40,111.24,24.09
