구분,자산,유동자산,비유동자산,기타자산,부채,유동부채,비유동부채,자본,주당액면가액,발행한주식총수,보통주,우선주,매출액,매출원가,매출총이익,판매비와관리비,영업이익,법인세차감전순이익,당기순이익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,"DPS(보통주,현금+주식)",배당금(현금+주식),배당성향(현금+주식),영업이익률,당기순이익률,매출액증가율(전년동기),영업이익증가율(전년동기),당기순이익증가율(전년동기),이자보상배율,유동비율,부채비율,"배당수익률(보통주,현금+주식)",매출총이익률,총자산회전율,ROE(영업이익),ROE(당기순이익),ROA(영업이익),ROA(당기순이익),EPS,BPS,PER,PBR,PSR,PCR,ROIC,EV/EBIT,EV/EBITDA
2009,17008736,5132064,11876673,0,13482340,11722110,1760230,3526397,5000,418750,0,0,7599026,6142535,1456491,1029799,426693,-371902,-371902,93826,1107464,-1202253,0,0,0,5.62,-4.89,-24.58,-59.79,적전,0.64,43.78,382.33,0,19.17,0.44,11.49,-10.02,2.48,-2.16,-888,8421,0,0,0,0,3.91,16.80,5.88
2010,17116820,5528398,11588422,0,12955329,11194660,1760669,4161492,5000,418750,0,0,14060514,11160945,2899569,1646467,1253102,635095,635095,1624503,-806670,-805207,0,0,0,8.91,4.52,85.03,193.68,흑전,1.93,49.38,311.31,0,20.62,0.82,32.60,16.52,7.34,3.72,1517,9938,0,0,0,0,12.49,4.95,2.50
2011,17094917,5970237,11124680,0,12512976,9798120,2714856,4581941,5000,418750,0,0,11379314,8554435,2824878,2067564,757314,420449,420449,-89713,-789760,942735,0,0,0,6.66,3.69,-19.07,-39.56,-33.80,1.61,60.93,273.09,0,24.82,0.67,17.32,9.62,4.43,2.46,1004,10942,0,0,0,0,7.27,9.19,3.40
2012,15858707,5577205,10281501,0,11175332,8972243,2203088,4683375,5000,418750,0,0,9445740,6664595,2781145,2105354,675791,154377,154377,570904,-600973,-59155,0,0,0,7.15,1.63,-16.99,-10.76,-63.28,1.25,62.16,238.62,0,29.44,0.57,14.59,3.33,4.10,0.94,369,11184,0,0,0,0,6.19,10.19,3.40
2013,17674767,8487847,9186920,0,12717822,11748988,968834,4956945,5000,418750,0,0,13288750,10168663,3120088,2375693,744394,273570,273570,1167968,-437453,-567483,0,0,0,5.60,2.06,40.69,10.15,77.21,1.65,72.24,256.57,0,23.48,0.79,15.44,5.68,4.44,1.63,653,11837,0,0,0,0,7.12,8.02,2.85
2014,16669491,8603933,8065558,0,12285459,8595857,3689602,4384032,5000,418750,0,0,12833226,10300531,2532695,2688433,-155738,-572913,-572913,903688,-1102134,162118,0,0,0,-1.21,-4.46,-3.43,적전,적전,0,100.09,280.23,0,19.74,0.75,-3.33,-12.27,-0.91,-3.34,-1368,10469,0,0,0,0,-1.63,0,5.28
2015,18691002,7428394,11262608,0,12497844,9183517,3314326,6193158,5000,418750,0,0,12275473,9985395,2290078,1647459,642619,341007,341007,583197,-2031757,1384307,0,0,0,5.23,2.78,-4.35,흑전,흑전,2.16,80.89,201.80,0,18.66,0.69,12.15,6.45,3.63,1.93,814,14790,2.44,0.13,0.07,0.80,5.95,34.59,16.55
2016,21578582,10360773,11217809,0,14870120,12338773,2531348,6708462,5000,418750,0,0,14120086,11399902,2720184,1922896,797288,525056,515303,1180997,-203065,-516105,0,0,0,5.65,3.65,15.03,24.07,51.11,2.42,83.97,221.66,0,19.26,0.70,12.36,7.99,3.96,2.56,1231,16020,1.58,0.12,0.06,0.69,6.31,26.76,14.67
2017,23427230,11624510,11802720,0,15915435,12597064,3318371,7511795,5000,418750,0,0,21542394,16996888,4545506,2419627,2125879,1830501,1497014,3132974,-1829556,-840008,0,0,0,9.87,6.95,52.57,166.64,190.51,7.88,92.28,211.87,0,21.10,0.96,29.90,21.05,9.45,6.65,3575,17939,0.55,0.11,0.04,0.39,15.02,9.27,7.19
2018,28652327,13835255,14817072,0,14949650,11431059,3518591,13702677,100,19000928,0,0,19115790,16082250,3033539,3894825,-861285,-5130846,-4753661,-2280101,3337522,1529768,0,0,0,-4.51,-24.87,-11.26,적전,적전,0,121.03,109.10,0,15.87,0.73,-8.12,-44.82,-3.31,-18.26,-250,993,0,1.40,1.38,0,-5.85,0,0
